trad_if_prod2,div_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd1_if_prod1,no_pols_if,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cd1_if_prod1,math_res_if,676242629.8,676776279.2,677308358.7,677838700.6,678368033.6,677220975.4,673361935.9,658824334.6,641817597.8,596107825.1,517929594,466697265.9,397217972.6,358661728.2,343718314.5,327605807.4,289370598,256057899.5,221122028.2,190474569.3,170808797.1,151350877.1,133620291.1,112888226.9,60167680.69
cd1_if_prod1,surr_val_if,676242629.8,676776279.2,677308358.7,677838700.6,678368033.6,677220975.4,673361935.9,658824334.6,641817597.8,596107825.1,517929594,466697265.9,397217972.6,358661728.2,343718314.5,327605807.4,289370598,256057899.5,221122028.2,190474569.3,170808797.1,151350877.1,133620291.1,112888226.9,60167680.69
cd1_if_prod1,sum_assd_if,676242629.8,676776279.2,677308358.7,677838700.6,678368033.6,677220975.4,673361935.9,658824334.6,641817597.8,596107825.1,517929594,466697265.9,397217972.6,358661728.2,343718314.5,327605807.4,289370598,256057899.5,221122028.2,190474569.3,170808797.1,151350877.1,133620291.1,112888226.9,60167680.69
cd1_if_prod1,prem_inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd1_if_prod1,comm_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd1_if_prod1,exp_out,0,27154.25145,9543.233319,12331.63151,21646.75977,21378.94319,19217.85584,16677.66184,11968.50668,12012.91901,10059.47105,10696.54285,26499.45432,6578.125328,2887.658931,3290.723346,1735.349914,2070.016343,1749.936656,899.9615497,381.5923409,401.9515623,715.261623,289.3147336,0
cd1_if_prod1,death_out,0,284751.8184,285025.7232,285566.5859,286440.299,286431.2415,285854.1427,278181.5664,271301.5771,251179.8079,219860.443,198099.1384,170609.4079,154601.4283,148531.1278,140243.9092,124953.8542,110667.672,96316.84673,83048.50626,73810.93899,64128.12026,56148.8807,47526.56814,25107.10797
cd1_if_prod1,crben_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd1_if_prod1,ann_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd1_if_prod1,surr_out,0,559417.1917,560313.0819,561207.6093,562100.5269,561591.8841,558814.399,547099.5202,533311.5883,495499.648,430497.7899,387983.888,330171.6662,298183.6376,285923.9233,272674.2793,240908.9619,213234.7194,184180.6835,158690.2562,142365.616,126201.152,111469.2706,94215.12319,50186.8771
cd1_if_prod1,mat_out,0,0,0,0,0,1674102.187,4381288.108,15049346.41,17503625.74,46171384.27,78577784.25,51592351.02,69786079.9,38833109.28,15207515.27,16364782.86,38456624.99,33508275.46,35103949.92,30792058.18,19795793.48,19574069.34,17833339.56,20818540.36,52767062.64
cd1_if_prod1,div_out,0,990513.8453,362496.5844,378840.5737,713156.95,676059.7601,750701.9442,836029.6118,661984.9603,1113486.661,1647045.515,1223027.917,2046472.885,999276.1034,365697.9416,381704.9078,719545.9168,653576.5981,682996.1939,588827.1781,371606.9851,342245.5929,332802.5449,361447.6614,884342.1247
cd2_if_prod1,no_pols_if,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cd2_if_prod1,math_res_if,202739329.7,205796322.4,207808340.5,210653101.3,214008870.3,216982753.5,219929801.2,223316967.5,226167446.1,228730586,231804842.1,234782975.7,240119610.4,242196448.7,243348303.8,245129433.6,246165041.6,247495275.7,248698343.4,249708104.3,250856954.9,251841120.1,252541344.8,253356520.8,254235410.6
cd2_if_prod1,surr_val_if,202739329.7,205796322.4,207808340.5,210653101.3,214008870.3,216982753.5,219929801.2,223316967.5,226167446.1,228730586,231804842.1,234782975.7,240119610.4,242196448.7,243348303.8,245129433.6,246165041.6,247495275.7,248698343.4,249708104.3,250856954.9,251841120.1,252541344.8,253356520.8,254235410.6
cd2_if_prod1,sum_assd_if,202739329.7,205796322.4,207808340.5,210653101.3,214008870.3,216982753.5,219929801.2,223316967.5,226167446.1,228730586,231804842.1,234782975.7,240119610.4,242196448.7,243348303.8,245129433.6,246165041.6,247495275.7,248698343.4,249708104.3,250856954.9,251841120.1,252541344.8,253356520.8,254235410.6
cd2_if_prod1,prem_inc,0,3607525,2295576.474,3320085.258,3975512.141,3459325.801,3418406.83,3966892.998,3355097.372,3024835.602,3681775.054,3507874.342,6590649.942,2369296.753,1262822.226,2017789.817,1203465.462,1477429.059,1339314.983,1132641.225,1318391.487,1128728.345,836080.6927,896558.4329,1202293.54
cd2_if_prod1,comm_out,0,0,0,0,84.97889727,112.4354554,718.9885261,107.8991565,67.43920513,179.8623817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd2_if_prod1,exp_out,0,60207.66063,37436.87312,54148.90343,63118.11319,56597.67616,57720.73641,62685.93826,59712.71945,59948.7673,67496.47716,67429.57679,126397.9922,47968.96694,27189.68814,41260.24957,35678.37012,36960.83976,37175.7408,34667.07923,39734.10876,41449.75915,39564.98717,41954.7798,73763.92454
cd2_if_prod1,death_out,0,50671.63403,51200.22064,51870.32346,52873.01194,53770.32487,54598.27368,55623.13433,56501.58346,57418.1443,58547.18175,59494.67671,61230.23988,61831.04579,62189.98249,62655.30413,63161.01234,63658.33136,64106.94074,64559.22031,65065.45838,65662.16282,66286.28143,66755.26659,67528.74192
cd2_if_prod1,crben_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd2_if_prod1,ann_out,0,154550,157969.3314,144156.4434,219361.6704,149047.9182,154372.8319,176912.7696,188524.4553,206573.8823,254301.8948,199251.9817,398216.798,146667.93,152364.806,136729.4556,211162.5148,141638.5821,147254.4486,169217.4862,181034.116,199665.4936,246648.3749,192716.7397,386213.7378
cd2_if_prod1,surr_out,0,443190.4031,293659.1205,411821.7388,444495.377,427044.9266,411621.1834,460159.1881,425281.7916,398206.4966,451849.3791,450323.7419,734246.904,372557.6701,277512.096,357831.5442,284124.2514,312480.0624,307874.5906,291059.3633,311905.1858,287571.5751,258671.1643,257019.2367,283609.4389
cd2_if_prod1,mat_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd2_if_prod1,div_out,0,171983.0623,199849.1434,159737.9843,286312.373,175353.0713,187998.4591,226590.3434,250422.8717,301380.074,385608.7031,291706.2697,599654.099,219112.4283,229989.7358,203107.3012,338857.0759,220632.2959,232968.8578,278959.1761,294662.3187,341512.2184,434761.5294,338526.5495,688097.746
trad_nb_prod1,no_pols_if,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
trad_nb_prod1,math_res_if,0,0,44122327.36,79541843.51,106234185.6,141823927.9,168686451.4,195621864.8,222630149.1,249711285,250391856.9,1555201949,2994020583,4958445297,5257077702,5499238021,5684832346,5927767822,6114153354,6300893059,6487992598,6675457322,6692285823,5496686741,4169094482
trad_nb_prod1,surr_val_if,0,0,44122327.36,79541843.51,106234185.6,141823927.9,168686451.4,195621864.8,222630149.1,249711285,250391856.9,1555201949,2994020583,4958445297,5257077702,5499238021,5684832346,5927767822,6114153354,6300893059,6487992598,6675457322,6692285823,5496686741,4169094482
trad_nb_prod1,sum_assd_if,0,0,44122327.36,79541843.51,106234185.6,141823927.9,168686451.4,195621864.8,222630149.1,249711285,250391856.9,1555201949,2994020583,4958445297,5257077702,5499238021,5684832346,5927767822,6114153354,6300893059,6487992598,6675457322,6692285823,5496686741,4169094482
trad_nb_prod1,prem_inc,0,0,43982608.17,35186086.54,26389564.9,35186086.54,26389564.9,26389564.9,26389564.9,26389564.9,0,1300000000,1430000000,1950000000,325000000,260000000,195000000,260000000,195000000,195000000,195000000,195000000,0,0,0
trad_nb_prod1,comm_out,0,0,1011599.988,809279.9904,606959.9927,809279.9904,606959.9927,606959.9927,606959.9927,606959.9927,0,29900000,32890000,44850000,7475000,5980000,4485000,5980000,4485000,4485000,4485000,4485000,0,0,0
trad_nb_prod1,exp_out,0,0,61575.65144,49260.52116,36945.39086,49260.52116,36945.39086,36945.39086,36945.39086,36945.39086,0,1820000,2002000,2730000,456818.0694,365454.4556,274090.8417,365454.4556,274090.8417,274090.8417,274090.8417,274090.8417,0,53736.92883,59110.62171
trad_nb_prod1,death_out,0,0,6558.607309,11804.64896,15738.2939,20983.15397,24915.61749,28847.57483,32779.02607,36709.97127,36705.2461,230554.18,443763.5282,734486.8964,777016.8551,810976.6132,836377.4798,870279.9876,895626.402,920952.1988,946258.3569,971545.8004,971240.7017,798364.1372,607084.065
trad_nb_prod1,crben_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trad_nb_prod1,ann_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trad_nb_prod1,surr_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40906562.62,32981055.09,24990693.61,33301572.91,25294049.38,25407370.68,25514620.98,25616124.71,1168251.432,1210186583,1338596311
trad_nb_prod1,mat_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trad_nb_prod1,div_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd1_nb_prod1,no_pols_if,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cd1_nb_prod1,math_res_if,0,7935477.798,12712571.56,18292695.86,25470978.3,31473162.01,37487196.26,44703401.62,52727374.13,59973597.59,64059846.49,90995312.57,105294480.1,133370968.1,150816386.2,171160514.4,196826178.8,218077909.2,239569039.3,265117337.5,293596523.8,319244042.3,334938679.9,360444074.5,375170060.3
cd1_nb_prod1,surr_val_if,0,7935477.798,12712571.56,18292695.86,25470978.3,31473162.01,37487196.26,44703401.62,52727374.13,59973597.59,64059846.49,90995312.57,105294480.1,133370968.1,150816386.2,171160514.4,196826178.8,218077909.2,239569039.3,265117337.5,293596523.8,319244042.3,334938679.9,360444074.5,375170060.3
cd1_nb_prod1,sum_assd_if,0,7935477.798,12712571.56,18292695.86,25470978.3,31473162.01,37487196.26,44703401.62,52727374.13,59973597.59,64059846.49,90995312.57,105294480.1,133370968.1,150816386.2,171160514.4,196826178.8,218077909.2,239569039.3,265117337.5,293596523.8,319244042.3,334938679.9,360444074.5,375170060.3
cd1_nb_prod1,prem_inc,0,14262937.54,8557762.523,9984056.276,12836643.79,10697203.15,10697203.15,12836643.79,14262937.54,12836643.79,7131468.769,45829819.38,23295366.04,46600075.42,28480315.74,33117500.7,42178437.14,34466240.1,34683899.97,41312024.06,46382415.55,41960777.27,22108191.42,37992742.82,19275646.98
cd1_nb_prod1,comm_out,0,4588440.793,2753064.476,3211908.555,4129596.714,3441330.594,3441330.594,4129596.714,4588440.793,4129596.714,2294220.396,14175064.18,7512770.316,12099687.17,7551163.774,8748351.841,11023205.23,8802693.482,8924583.01,10538013.91,11977797.64,10901315.71,5382409.661,3027915.989,1583595.649
cd1_nb_prod1,exp_out,0,1732350.741,1039410.445,1212645.519,1559115.667,1299263.056,1299263.056,1559115.667,1732350.741,1559115.667,866175.3705,5591778.31,3087785.974,5038525.486,3190697.155,3687198.427,4611452.93,3622148.667,3692258.057,4332376.716,4968416.096,4541343.54,2135362.78,1903615.741,968274.327
cd1_nb_prod1,death_out,0,664.4665445,1063.115516,1528.192569,2126.141266,2624.392124,3122.619769,3720.494186,4384.787404,4982.60302,5314.604168,7449.427395,8534.340053,10674.10354,11981.93718,13502.66064,15439.27332,17021.124,18613.03845,20509.04103,22638.08673,24564.11849,25577.50365,27262.10999,28114.47751
cd1_nb_prod1,crben_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd1_nb_prod1,ann_out,0,0,0,0,0,0,0,0,0,0,0,0,0,1887965.355,1132779.213,1321575.748,1699168.819,1415974.016,1415974.016,1699168.819,1887965.355,1699168.819,943982.6774,5570090.794,2883170.76
cd1_nb_prod1,surr_out,0,0,0,0,0,0,0,0,0,0,0,0,0,637318.3083,382390.985,446122.8158,573586.4775,477988.7312,477988.7312,573586.4775,637318.3083,573586.4775,318659.1541,2079425.936,1053673.237
cd1_nb_prod1,mat_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd1_nb_prod1,div_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
